timestamp,name,condition,price,url
2026-06-16 00:57:43,Gigabyte GeForce GTX 1660 Super Gaming OC 6GB σαν καινούργιο,,200.0,https://vendora.gr/items/dy0n6o1/gigabyte-geforce-gtx-1660-super-gaming-oc-6gb-san-kenourgio.html
2026-06-16 00:57:43,XFX Rx 580 8GB μεταχειρισμένη κάρτα γραφικών GDDR5,,80.0,https://vendora.gr/items/8eq38ee/xfx-rx-580-8gb-metachirismeni-karta-grafikon-gddr5.html
2026-06-16 00:57:43,NVIDIA GTX 980 Founders Edition 4GB GDDR5 σαν καινούργιο,,90.0,https://vendora.gr/items/yeqoxoo/nvidia-gtx-980-founders-edition-4gb-gddr5-san-kenourgio.html
2026-06-16 00:57:43,Powercolor Radeon Rx 6800 σαν καινούργιο,,380.0,https://vendora.gr/items/jpwz7gn/powercolor-radeon-rx-6800-san-kenourgio.html
2026-06-16 00:57:43,Nvidia GeForce GTX 1660 Super 6GB VRAM σαν καινούργιο κάρτα γραφικών,,140.0,https://vendora.gr/items/7yog368/nvidia-geforce-gtx-1660-super-6gb-vram-san-kenourgio-karta-grafikon.html
2026-06-16 00:57:43,MSI GeForce RTX 4070 Ti Ventus 3X OC 12GB GDDR6X κάρτα γραφικών σαν καινούργιο,,600.0,https://vendora.gr/items/kyekw40/msi-geforce-rtx-4070-ti-ventus-3x-oc-12gb-gddr6x-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Asus GeForce RTX 2060 Dual Evo OC 6GB κάρτα γραφικών σαν καινούργιο,,200.0,https://vendora.gr/items/p4eo4o2/asus-geforce-rtx-2060-dual-evo-oc-6gb-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Nvidia GTX 1660ti 6GB VRAM μεταχειρισμένη κάρτα γραφικών,,110.0,https://vendora.gr/items/n0e3kee/nvidia-gtx-1660ti-6gb-vram-metachirismeni-karta-grafikon.html
2026-06-16 00:57:43,Gigabyte GeForce GTX 970 G1 Gaming 4GB Windforce κάρτα γραφικών σαν καινούργιο,,60.0,https://vendora.gr/items/gxej9ge/gigabyte-geforce-gtx-970-g1-gaming-4gb-windforce-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Sapphire Radeon RX 7600 8GB GDDR6 Pulse κάρτα γραφικών σαν καινούργιο,,185.0,https://vendora.gr/items/ojek3gw/sapphire-radeon-rx-7600-8gb-gddr6-pulse-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Asus TUF Gaming GeForce RTX 4060 Ti OC Edition σαν καινούργιο,,350.0,https://vendora.gr/items/mmemegx/asus-tuf-gaming-geforce-rtx-4060-ti-oc-edition-san-kenourgio.html
2026-06-16 00:57:43,Sapphire RX 580 4GB Nitro+ κάρτα γραφικών μεταχειρισμένη,,70.0,https://vendora.gr/items/zj31n90/sapphire-rx-580-4gb-nitro-karta-grafikon-metachirismeni.html
2026-06-16 00:57:43,Gigabyte GeForce GTX 970 4GB σαν καινούργιο,,65.0,https://vendora.gr/items/8e5dypo/gigabyte-geforce-gtx-970-4gb-san-kenourgio.html
2026-06-16 00:57:43,"ASRock RX 6650 XT 8GB κάρτα γραφικών μεταχειρισμένη, άριστη κατάσταση",,200.0,https://vendora.gr/items/jpem03g/asrock-rx-6650-xt-8gb-karta-grafikon-metachirismeni-aristi-katastasi.html
2026-06-16 00:57:43,Gigabyte Aorus RTX 3070 8GB Premium Edition κάρτα γραφικών σαν καινούργιο,,280.0,https://vendora.gr/items/dykwz14/gigabyte-aorus-rtx-3070-8gb-premium-edition-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Sapphire Radeon RX 7600 8GB κάρτα γραφικών σαν καινούργιο,,225.0,https://vendora.gr/items/xq8jpgj/sapphire-radeon-rx-7600-8gb-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Asus Dual GeForce GTX 1660 SUPER OC Edition 6 GB GDDR6 σαν καινούργιο,,150.0,https://vendora.gr/items/6kpy9p1/asus-dual-geforce-gtx-1660-super-oc-edition-6-gb-gddr6-san-kenourgio.html
2026-06-16 00:57:43,Asus GeForce RTX 3070 Ti 8GB GDDR6X TUF OC κάρτα γραφικών σαν καινούργιο,,350.0,https://vendora.gr/items/11x0m2d/asus-geforce-rtx-3070-ti-8gb-gddr6x-tuf-oc-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Κάρτα Sapphire Radeon RX 9070 16GB GDDR6 Pulse καινούργια,,590.0,https://vendora.gr/items/gx6q1y2/karta-sapphire-radeon-rx-9070-16gb-gddr6-pulse-kenourgia.html
2026-06-16 00:57:43,Sapphire Pulse Radeon RX 580 8G like new,,100.0,https://vendora.gr/items/ey2740k/sapphire-pulse-radeon-rx-580-8g-like-new.html
