name,price,url,timestamp,cpu_name,cpu_score,gpu_name,gpu_score,ram_gb,ssd_gb,combined_score
"Asus ZenBook Duo 14 OLED 14"" (Ultra 7-255H/32GB/1TB)",1906.21,https://www.skroutz.gr/s/61420261/asus-zenbook-duo-14-oled-ux8406ca-ql118x-14-fhd-touchscreen-ultra-7-255h-32gb-1tb-ssd-w11-pro-inkwell-gray-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255H,0,Integrated Graphics,15,32,1000,7.5
"HP HyperX OMEN 15"" (Ryzen 7-260/24GB/1.0TB)",1558.18,https://www.skroutz.gr/s/66952654/hp-hyperx-omen-15-gb0003nv-15-ips-fhd-165hz-ryzen-7-260-24gb-1-0tb-ssd-geforce-rtx-5050-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,24,0,4.0
"Lenovo ThinkPad T14 Gen 4 (AMD) 14"" (Ryzen 5 Pro-7540U/16GB)",1045.0,https://www.skroutz.gr/s/64194662/lenovo-thinkpad-t14-gen-4-amd-14-ips-fhd-touchscreen-ryzen-5-pro-7540u-16gb-256gb-ssd-w11-pro-thunder-black-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,0,4.0
"Asus ProArt P16 16"" (Ryzen AI 300-HX 370/64GB/2TB)",5264.94,https://www.skroutz.gr/s/64928332/asus-proart-p16-h7606ww-se009x-16-oled-uhd-touchscreen-120hz-ryzen-ai-300-series-hx-370-64gb-2tb-ssd-geforce-rtx-5080-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,64,2000,4.0
"Acer Swift X SFX14-73G 14.5"" (Ultra 5-225H/16GB/1TB)",2249.98,https://www.skroutz.gr/s/64411830/acer-swift-x-sfx14-73g-53s2-14-5-oled-120hz-ultra-5-225h-16gb-1tb-ssd-geforce-rtx-5050-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 225H,0,Integrated Graphics,15,16,1000,7.5
"Microsoft Surface Laptop 7 Copilot+ 15"" (Ultra 5-238V/32GB/512GB)",2949.0,https://www.skroutz.gr/s/61795868/microsoft-surface-laptop-7-copilot-15-touchscreen-ultra-5-238v-32gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 238V,0,Integrated Graphics,15,32,512,7.5
"Asus ProArt P16 16"" (Ryzen AI 300-9 HX 370/64GB/2TB)",5454.92,https://www.skroutz.gr/s/64237198/asus-proart-p16-h7606wx-se011x-16-oled-uhd-touchscreen-120hz-ryzen-ai-300-series-9-hx-370-64gb-2tb-ssd-geforce-rtx-5090-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,64,2000,4.0
"Lenovo ThinkPad X9-15 Gen 1 Aura Edition 15.3"" (Ultra 5-228V/32GB/512GB)",1911.53,https://www.skroutz.gr/s/61645889/lenovo-thinkpad-x9-15-gen-1-aura-edition-15-3-oled-touchscreen-120hz-ultra-5-228v-32gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 228V,0,Integrated Graphics,15,32,512,7.5
"Acer Swift 14 AI 14"" (Ultra 7-256V/16GB/1TB)",1995.07,https://www.skroutz.gr/s/64123524/acer-swift-14-ai-sf14-51-78ft-14-oled-fhd-ultra-7-256v-16gb-1tb-ssd-w11-home-steel-gray-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 256V,0,Integrated Graphics,15,16,1000,7.5
"Lenovo ThinkPad E14 14"" (Ultra 7-255H/16GB/1.0TB)",1211.05,https://www.skroutz.gr/s/62900172/lenovo-thinkpad-e14-14-fhd-ultra-7-255h-16gb-1-0tb-ssd-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255H,0,Integrated Graphics,15,16,0,7.5
"Acer Predator Helios Neo 16 AI 16"" (Ultra 7-255HX/16GB/1.0TB)",1890.83,https://www.skroutz.gr/s/61734015/acer-predator-helios-neo-16-ai-16-qhd-ultra-7-255hx-16gb-1-0tb-ssd-geforce-rtx-5060-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255HX,0,Integrated Graphics,15,16,0,7.5
"HP 15-fd1065nw 15.6"" (Ultra 5-125H/24GB/512GB)",677.77,https://www.skroutz.gr/s/66881527/hp-15-fd1065nw-15-6-ips-fhd-ultra-5-125h-24gb-512gb-ssd-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 125H,105,Integrated Graphics,15,24,512,60.0
"Acer Aspire 16 AI 16"" (Ultra 7-256V/16GB)",1289.61,https://www.skroutz.gr/s/65490692/acer-aspire-16-ai-16-oled-120hz-ultra-7-256v-16gb-512gb-ssd-no-os-steel-gray-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 256V,0,Integrated Graphics,15,16,0,7.5
"Dell 16 DC16250 16"" (Core 7)",1027.13,https://www.skroutz.gr/s/66262343/dell-16-dc16250-16-ips-fhd-touchscreen-core-7-150u-8gb-1tb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"MSI Raider A18 HX A9WIG-082US 18"" (Ryzen 9-9955HX3D/32GB/2TB)",4829.0,https://www.skroutz.gr/s/63001508/msi-raider-a18-hx-a9wig-082us-18-uhd-120hz-ryzen-9-9955hx3d-32gb-2tb-ssd-geforce-rtx-5080-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,2000,4.0
"Asus X1607CA-KM110W 16"" (Ultra 5-225H/16GB/512GB)",1029.48,https://www.skroutz.gr/s/59682914/asus-vivobook-series-x1607ca-mb045w-16-fhd-ultra-5-225h-16gb-512gb-ssd-w11-home-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 225H,0,Integrated Graphics,15,16,512,7.5
"Asus TUF Gaming A18 18"" (Ryzen 7-260/16GB/512GB)",1591.8,https://www.skroutz.gr/s/63810885/asus-tuf-gaming-a18-fa808um-s9058-18-qhd-144hz-ryzen-7-260-16gb-512gb-ssd-geforce-rtx-5060-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Asus TUF Gaming F16 16"" (i7-13620H/16GB/1TB)",1401.52,https://www.skroutz.gr/s/59898812/asus-tuf-gaming-f16-fx607vu-rl091-16-fhd-144hz-i7-13620h-16gb-1tb-ssd-geforce-rtx-4050-no-os-mecha-gray-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core i7-13620H,125,Integrated Graphics,15,16,1000,70.0
"Acer Swift Go 16 16"" (i5-13420H/16GB/512GB)",1542.57,https://www.skroutz.gr/s/66794474/acer-swift-go-16-16-oled-120hz-i5-13420h-16gb-512gb-ssd-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core i5-13420H,85,Integrated Graphics,15,16,512,50.0
"Dell Latitude 5350 13.3"" (Ultra 5-135U/32GB/512GB)",1146.47,https://www.skroutz.gr/s/65382641/dell-latitude-5350-13-3-ips-fhd-touchscreen-ultra-5-135u-32gb-512gb-ssd-w11-pro-gray-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 135U,0,Integrated Graphics,15,32,512,7.5
"Dell Pro 14 PC14255 14"" (Ryzen 3-210/8GB/512GB)",815.62,https://www.skroutz.gr/s/66209128/dell-pro-14-pc14255-14-ips-fhd-ryzen-3-210-8gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,8,512,4.0
"Acer Nitro V16 ANV16-72 16"" (Core 5-210H/16GB/1.0TB)",1539.44,https://www.skroutz.gr/s/63641846/acer-nitro-v16-anv16-72-504q-16-ips-fhd-180hz-core-5-210h-16gb-1-0tb-ssd-geforce-rtx-5060-no-os-obsidian-black-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,0,4.0
"Asus ROG Zephyrus G16 16"" (Ultra 9-16‑Core/16GB/1TB)",2399.0,https://www.skroutz.gr/s/64628458/asus-rog-zephyrus-g16-gu605cp-g16-16-oled-qhd-240hz-ultra-9-16-core-16gb-1tb-ssd-geforce-rtx-5070-w11-home-eclipse-gray-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,1000,4.0
"Dell Pro Rugged 14 14"" (Ultra 7-165U/32GB/1TB)",3561.99,https://www.skroutz.gr/s/65789553/dell-pro-rugged-14-14-fhd-ultra-7-165u-32gb-1tb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 165U,0,Integrated Graphics,15,32,1000,7.5
"MSI Cyborg 15 B13WFKG-612XRO 15.6"" (i7-13620H/16GB/512GB)",1143.58,https://www.skroutz.gr/s/64631026/msi-cyborg-15-b13wfkg-612xro-15-6-fhd-144hz-i7-13620h-16gb-512gb-ssd-geforce-rtx-5060-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core i7-13620H,125,Integrated Graphics,15,16,512,70.0
"Asus TUF Gaming A18 18"" (Ryzen 7-260/16GB/512GB)",1245.3,https://www.skroutz.gr/s/64489747/asus-tuf-gaming-a18-fa808uh-s8013w-18-fhd-144hz-ryzen-7-260-16gb-512gb-ssd-geforce-rtx-5050-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Asus VivoBook 16"" (Ryzen AI 300-350/24GB/1.0TB)",1231.49,https://www.skroutz.gr/s/63745871/asus-vivobook-m5606ka-ri036-16-oled-ryzen-ai-300-series-350-24gb-1-0tb-ssd-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,24,0,4.0
"Gigabyte A18 3TH 18"" (Ryzen 7-260)",1515.9,https://www.skroutz.gr/s/66112254/gigabyte-a18-3th-18-qhd-165hz-ryzen-7-260-16gb-512gb-ssd-geforce-rtx-5050-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Dell Dell 15 DC15250 15.6"" (i3-1305U/8GB/512GB)",607.94,https://www.skroutz.gr/s/64432469/dell-dell-15-dc15250-15-6-fhd-i3-1305u-8gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core I3-1305U,0,Integrated Graphics,8,8,512,4.0
"HP EliteBook 860 G11 16"" (Ultra 7-155U/16GB/512GB)",1229.0,https://www.skroutz.gr/s/64338276/hp-elitebook-860-g11-16-ips-fhd-ultra-7-155u-16gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 155U,82,Integrated Graphics,15,16,512,48.5
"Asus Zenbook A14 OLED 14"" (Snapdragon-X Elite X1E-78-100/16GB/1TB)",1210.18,https://www.skroutz.gr/s/59498571/Asus-Zenbook-A14-OLED-UX3407RA-QD043X-14-FHD-120Hz-Snapdragon-X-Elite-X1E-78-100-16GB-1TB-SSD-W11-Pro-US-Keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,1000,4.0
"HP Victus 15-fa2110nn 15.6"" (i5-14450HX/24GB/1TB)",1067.93,https://www.skroutz.gr/s/64411302/hp-victus-15-fa2110nn-15-6-ips-fhd-i5-14450hx-24gb-1tb-ssd-geforce-rtx-4050-no-os-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core i5-14450HX,112,Integrated Graphics,15,24,1000,63.5
"Acer Aspire Aspire 16 AI A16-11M 16"" (Snapdragon-X/16GB/512GB)",928.54,https://www.skroutz.gr/s/64686452/acer-aspire-aspire-16-ai-a16-11m-x4x3-16-fhd-snapdragon-x-16gb-512gb-ssd-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"HP Victus 15-fa2101nn 15.6"" (Core 7-240H/24GB/1TB)",1272.39,https://www.skroutz.gr/s/64425000/hp-victus-15-fa2101nn-15-6-ips-fhd-core-7-240h-24gb-1tb-ssd-geforce-rtx-5050-no-os-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,24,1000,4.0
"HP Victus 15-fa2107nn 15.6"" (Core 5-210H/24GB/1TB)",1170.16,https://www.skroutz.gr/s/64472686/hp-victus-15-fa2107nn-15-6-ips-fhd-core-5-210h-24gb-1tb-ssd-geforce-rtx-5050-no-os-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,24,1000,4.0
"Acer Aspire Lite 15 AL15-72P 15.6"" (i7-13620H/16GB/1TB)",892.87,https://www.skroutz.gr/s/64209336/acer-aspire-lite-15-al15-72p-71x1-15-6-ips-fhd-i7-13620h-16gb-1tb-ssd-no-os-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core i7-13620H,125,Integrated Graphics,15,16,1000,70.0
"HP Victus 15-fa2103nn 15.6"" (i7-13650HX/24GB/1TB)",1211.05,https://www.skroutz.gr/s/64424973/hp-victus-15-fa2103nn-15-6-ips-fhd-i7-13650hx-24gb-1tb-ssd-geforce-rtx-4050-no-os-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core I7-13650HX,0,Integrated Graphics,15,24,1000,7.5
"MSI Cyborg A17 AI B2HWFKG-063NL 15.6"" (Ryzen 7-260/16GB/1TB)",1776.87,https://www.skroutz.gr/s/64670038/msi-cyborg-a17-ai-b2hwfkg-063nl-15-6-ips-fhd-144hz-ryzen-7-260-16gb-1tb-ssd-geforce-rtx-5060-w11-home-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,1000,4.0
"HP EliteBook Ultra G1a 14"" (Ryzen AI PRO 300 Series-5 340/32GB/1TB)",1926.66,https://www.skroutz.gr/s/62944915/hp-elitebook-ultra-g1a-14-fhd-ryzen-ai-pro-300-series-5-340-32gb-1tb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,1000,4.0
"HP OMEN 16-wf0116nq 16.1"" (i7-13700HX/16GB/1TB)",2388.09,https://www.skroutz.gr/s/63844129/hp-omen-16-wf0116nq-16-1-ips-fhd-165hz-i7-13700hx-16gb-1tb-ssd-geforce-rtx-4070-no-os-shadow-black-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core i7-13700HX,150,Integrated Graphics,15,16,1000,82.5
"Asus VivoBook S16 16"" (Snapdragon-X1 26 100/16GB/1TB)",849.19,https://www.skroutz.gr/s/63823346/asus-vivobook-s16-s3607qa-pl031x-16-fhd-snapdragon-x1-26-100-16gb-1tb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,1000,4.0
"Asus Expertbook B3 16"" (i3-1315U/256GB)",648.03,https://www.skroutz.gr/s/60831877/asus-expertbook-b3-b3604cva-q90652xa-16-i3-1315u-16gb-256gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core i3-1315U,50,Integrated Graphics,8,0,256,29.0
"Asus TUF Gaming A16 16"" (Ryzen 9-8940HX/16GB/1TB)",1732.08,https://www.skroutz.gr/s/63822643/asus-tuf-gaming-a16-fa608pm-rv065-16-fhd-165hz-ryzen-9-8940hx-16gb-1tb-ssd-geforce-rtx-5060-no-os-international-english-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 9 8940HX,0,Integrated Graphics,18,16,1000,9.0
"HP HP 255R G10 15.6"" (Ryzen 3-7335U/16GB/512GB)",536.33,https://www.skroutz.gr/s/65778933/hp-hp-255r-g10-15-6-fhd-ryzen-3-7335u-16gb-512gb-ssd-no-os-us-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 3 7335U,0,Integrated Graphics,18,16,512,9.0
"Dell Pro 16 PC16255 16"" (Ryzen 3-210/8GB/512GB)",950.36,https://www.skroutz.gr/s/65938279/dell-pro-16-pc16255-16-ips-fhd-ryzen-3-210-8gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,8,512,4.0
"Asus Vivobook S16 M3607GA 16"" (Ryzen AI 300-7 445/32GB/1.0TB)",1281.67,https://www.skroutz.gr/s/66958824/asus-vivobook-s16-m3607ga-sh004w-16-oled-ryzen-ai-300-series-7-445-32gb-1-0tb-ssd-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,0,4.0
"Asus VivoBook 16 16"" (i5-13420H/16GB/512GB)",823.83,https://www.skroutz.gr/s/65524451/asus-vivobook-16-x1605va-sh2126w-16-oled-fhd-i5-13420h-16gb-512gb-ssd-w11-home-us-keyboard.html,2026-07-05 02:43:57,Intel Core i5-13420H,85,Integrated Graphics,15,16,512,50.0
"HP OmniBook 5 AI 16-ag1217nw 16"" (Ryzen AI 300-7 350/16GB/512GB)",1071.21,https://www.skroutz.gr/s/64101739/hp-omnibook-5-ai-16-ag1217nw-16-ips-fhd-ryzen-ai-300-series-7-350-16gb-512gb-ssd-w11-home-glacial-silver-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Acer Aspire Go 16 16"" (9-13900H)",980.63,https://www.skroutz.gr/s/66142093/acer-aspire-go-16-16-ips-fhd-120hz-9-13900h-32gb-250gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"HP OmniBook X FlipNGAI 16-as0021nn 16"" (Ultra 7-258V/32GB/2TB)",2383.79,https://www.skroutz.gr/s/63929263/hp-omnibook-x-flipngai-16-as0021nn-16-ips-fhd-touchscreen-ultra-7-258v-32gb-2tb-ssd-w11-home-silver-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 258V,0,Integrated Graphics,15,32,2000,7.5
"MSI Cyborg 15 A13UCK 15.6"" (i7-13620H)",971.33,https://www.skroutz.gr/s/66790946/msi-cyborg-15-a13uck-15-6-ips-fhd-144hz-i7-13620h-8gb-250gb-ssd-geforce-rtx-3050-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core i7-13620H,125,Integrated Graphics,15,0,0,70.0
"Asus ROG Strix SCAR 18 18"" (Ultra 9-275HX/64GB/2TB)",4426.15,https://www.skroutz.gr/s/64034286/asus-rog-strix-g18-g835lw-sa060-18-qhd-240hz-ultra-9-275hx-64gb-2tb-ssd-geforce-rtx-5080-no-os-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,64,2000,7.5
"Asus TUF Gaming F16 16"" (Ultra 9-275HX/32GB/1TB)",2349.0,https://www.skroutz.gr/s/61677813/asus-tuf-gaming-f16-fx608lp-bs96-16-ips-qhd-165hz-ultra-9-275hx-32gb-1tb-ssd-geforce-rtx-5070-w11-home-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,32,1000,7.5
"Lenovo ThinkPad E14 Gen 5 (Intel) 14"" (Ryzen 3-7330U/8GB/256GB)",654.0,https://www.skroutz.gr/s/64304003/lenovo-thinkpad-e14-gen-5-intel-14-ips-fhd-ryzen-3-7330u-8gb-256gb-ssd-w11-pro-graphite-black-us-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 3 7330U,0,Integrated Graphics,18,8,256,9.0
"HP EliteBook 840 14"" (Ultra 7-155U/16GB/512GB)",1584.59,https://www.skroutz.gr/s/61464839/hp-elitebook-840-14-ips-fhd-ultra-7-155u-16gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 155U,82,Integrated Graphics,15,16,512,48.5
"Lenovo ThinkPad X1 Yoga Gen 8 14"" (i7-1365U/32GB/512GB)",1910.47,https://www.skroutz.gr/s/59269240/Lenovo-ThinkPad-X1-Yoga-Gen-8-14-IPS-FHD-Touchscreen-i7-1365U-32GB-512GB-SSD-W11-Pro-Storm-Grey-International-English-Keyboard.html,2026-07-05 02:43:57,Intel Core I7-1365U,0,Integrated Graphics,15,32,512,7.5
"Microsoft Surface Laptop 7 Copilot+ 15"" (Ultra 7-268V/32GB/1TB)",3320.0,https://www.skroutz.gr/s/61795812/microsoft-surface-laptop-7-copilot-15-touchscreen-ultra-7-268v-32gb-1tb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 268V,0,Integrated Graphics,15,32,1000,7.5
"Asus Vivobook Flip 16"" (Ultra 5-226V/16GB/1TB)",1061.54,https://www.skroutz.gr/s/60471657/asus-vivobook-flip-tp3607sa-rj050x-16-oled-touchscreen-120hz-ultra-5-226v-16gb-1tb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 226V,0,Integrated Graphics,15,16,1000,7.5
"HP OMEN 16"" (Ultra 7-255H/24GB/1TB)",1975.46,https://www.skroutz.gr/s/65359707/hp-omen-16-am0073nw-16-ips-fhd-144hz-ultra-7-255h-24gb-1tb-ssd-geforce-rtx-5070-w11-home-white-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255H,0,Integrated Graphics,15,24,1000,7.5
"Asus Tuf Gaming A16 16"" (Ryzen 7-260/32GB/1TB)",2774.21,https://www.skroutz.gr/s/61974576/asus-tuf-gaming-a16-fa608um-qt013w-16-qhd-165hz-ryzen-7-260-32gb-1tb-ssd-geforce-rtx-5060-w11-home-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,1000,4.0
"Lenovo IdeaPad Slim 5 16"" (Ryzen AI 300-AI 5 340/16GB/1.0TB)",944.13,https://www.skroutz.gr/s/60118222/lenovo-ideapad-slim-5-16-oled-ryzen-ai-300-series-ai-5-340-16gb-1-0tb-ssd-no-os-luna-grey-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,0,4.0
"Lenovo ThinkPad E14 Gen 5 (Intel) 14"" (Ryzen 3-7330U)",780.0,https://www.skroutz.gr/s/64304479/lenovo-thinkpad-e14-gen-5-intel-14-ips-fhd-ryzen-3-7330u-16gb-256gb-ssd-256gb-ssd-w11-pro-graphite-black-us-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 3 7330U,0,Integrated Graphics,18,0,0,9.0
"Lenovo ThinkPad L15 Gen 4 (Intel) 15.6"" (i5)",1099.0,https://www.skroutz.gr/s/58832678/Lenovo-ThinkPad-L15-Gen-4-Intel-15-6-IPS-FHD-i5-1345U-16GB-256GB-SSD-W11-Pro-Thunder-Black-UK-Keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Gigabyte Gaming A18 3TH 18"" (Ryzen 7-260/16GB/500GB)",1600.63,https://www.skroutz.gr/s/66112361/gigabyte-gaming-a18-3th-18-qhd-165hz-ryzen-7-260-16gb-500gb-ssd-500gb-ssd-geforce-rtx-5050-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,500,4.0
"HP Victus 15 15.6"" (i5)",1569.56,https://www.skroutz.gr/s/65208430/hp-victus-15-15-6-ips-fhd-i5-12450h-16gb-512gb-ssd-geforce-rtx-4050-no-os-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Lenovo ThinkPad L16 Gen 1 (Intel) 16"" (Ultra 5-125U/16GB/512GB)",1082.77,https://www.skroutz.gr/s/61790969/lenovo-thinkpad-l16-gen-1-intel-16-ips-ultra-5-125u-16gb-512gb-ssd-no-os-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 125U,72,Integrated Graphics,15,16,512,43.5
"Gigabyte A18 3VH 18"" (Ryzen 7-260/32GB/1TB)",2120.4,https://www.skroutz.gr/s/66115321/gigabyte-a18-3vh-18-qhd-165hz-ryzen-7-260-32gb-1tb-ssd-1tb-ssd-geforce-rtx-5060-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,1000,4.0
"Dell Pro 16 PC16255 16"" (Ryzen AI 300)",1287.53,https://www.skroutz.gr/s/66242067/dell-pro-16-pc16255-16-ips-fhd-ryzen-ai-300-series-7-350-16gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Dell Pro Max 16 Premium MA16250 16"" (Ultra 9-285H/64GB/1TB)",5452.91,https://www.skroutz.gr/s/64935824/dell-pro-max-16-premium-ma16250-16-ips-fhd-120hz-ultra-9-285h-64gb-1tb-ssd-rtx-pro-2000-blackwell-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 285H,0,Integrated Graphics,15,64,1000,7.5
"Dell Pro 14 Premium 14"" (Ultra 7-268V/32GB)",2286.77,https://www.skroutz.gr/s/66075497/dell-pro-14-premium-14-ips-fhd-ultra-7-268v-32gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 268V,0,Integrated Graphics,15,32,0,7.5
"Acer Nitro V16 AI 16"" (Ryzen AI 300)",1526.23,https://www.skroutz.gr/s/66103403/acer-nitro-v16-ai-16-ips-fhd-180hz-ryzen-ai-300-series-7-350-16gb-500gb-ssd-geforce-rtx-5050-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"HP OmniBook X Flip 16-as0022nn 16"" (Ultra 7-256V/16GB/2TB)",2273.45,https://www.skroutz.gr/s/63722808/hp-omnibook-x-flip-16-as0022nn-16-ips-fhd-touchscreen-ultra-7-256v-16gb-2tb-ssd-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 256V,0,Integrated Graphics,15,16,2000,7.5
"Lenovo ThinkBook 14 G8 IRL 14"" (Core 7-240H/16GB/512GB)",1211.47,https://www.skroutz.gr/s/61647276/lenovo-thinkbook-14-g8-irl-14-ips-fhd-core-7-240h-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Gigabyte 18"" (Ryzen 7-260/8GB/2TB)",1654.37,https://www.skroutz.gr/s/66112449/gigabyte-18-qhd-165hz-ryzen-7-260-8gb-2tb-ssd-geforce-rtx-5050-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,8,2000,4.0
"Gigabyte A18 3TH 18"" (Ryzen 7-260/64GB/500GB)",2242.33,https://www.skroutz.gr/s/66113239/gigabyte-a18-3th-18-qhd-165hz-ryzen-7-260-64gb-500gb-ssd-500gb-ssd-geforce-rtx-5050-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,64,500,4.0
"Lenovo ThinkPad T14 Gen 5 (Intel) 14"" (i5-1335U/16GB/512GB)",2004.96,https://www.skroutz.gr/s/54234035/Lenovo-ThinkPad-T14-Gen-5-Intel-14-IPS-FHD-i5-1335U-16GB-512GB-SSD-W11-Pro-International-English-Keyboard.html,2026-07-05 02:43:57,Intel Core i5-1335U,70,Integrated Graphics,15,16,512,42.5
"Lenovo ThinkPad T14s Gen 5 14"" (Ultra 7-155U/16GB/512GB)",2729.08,https://www.skroutz.gr/s/61424035/lenovo-thinkpad-t14s-gen-5-14-ips-fhd-ultra-7-155u-16gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 155U,82,Integrated Graphics,15,16,512,48.5
"HP 250R G10 15.6"" (i7-150U/16GB/512GB)",659.01,https://www.skroutz.gr/s/65778615/hp-250r-g10-15-6-fhd-i7-150u-16gb-512gb-ssd-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
